CIFName,MaxInPlane,MinInPlane,MaxOutPlane,MinOutPlane,MaxTilt,MinTilt,MaxOctAngleVariance,MinOctAngleVariance
pbe_rVV10L_1_10100000.vasp,44.50027159519212,18.286999275072674,16.4500915468777,1.051244196742914,44.38374183358985,19.29766627713653,97.82638498568332,20.950531893685536
pbe_rVV10L_1_10100101.vasp,41.26415540560504,20.825975297827767,15.808626337229896,0.022290864781098207,41.26416044889086,20.8459595340625,93.35827227000934,9.231464204585377
pbe_rVV10L_1_10101010.vasp,35.78793250819493,33.299234236924036,17.147789212270396,1.2208331146995022,36.63161178870206,33.932533748714974,96.46471540154857,12.07720822137344
pbe_rVV10L_1_10101111.vasp,44.544949938201256,19.73737810423154,17.291612285350197,2.869678832119803,44.44103425639278,20.21215756241233,95.20657999798472,13.371823387023658
pbe_rVV10L_1_11110000.vasp,44.638672575812336,16.21090468284885,15.009811426724326,0.3014704345367534,44.63863439019772,16.210072849601147,97.17927077273207,38.841430104594764
pbe_rVV10L_1_11110101.vasp,44.67293809210031,20.228707974339443,16.861498714363933,0.3959477743140667,44.51154710537381,21.058916505810373,95.06659468644303,13.44237343976107
pbe_rVV10L_1_11111010.vasp,44.92935416512677,20.089621730095644,17.077156991949778,0.3355983087421066,44.7485404757019,20.926219033875753,97.43967117526537,24.05209260254944
pbe_rVV10L_1_11111111.vasp,34.40035016536811,33.143454526220836,14.864394720575774,12.976183941596247,37.13630244100466,35.3402871892292,93.99474030138276,6.179766924583507
scan_0_00000000.vasp,30.03680169751013,29.79784254089344,0.7894462077234436,0.46765570868524264,30.040119486064782,29.807386138047946,93.0044974553946,3.4315433401621815
scan_0_00000101.vasp,32.79089919030545,28.08749973395379,5.835725652583363,0.022132277441471615,33.01922762824384,28.631190492888692,93.71271097713675,5.5206804433724335
scan_0_00001010.vasp,32.87106387212799,27.80661732316429,5.889731019653908,0.10120117352630587,33.05756180848084,28.214800134714125,94.9114237140499,6.100655950482391
scan_0_00001111.vasp,31.830278572066817,26.737388655253596,1.1249604612513338,0.027471660737802495,31.82831397531723,26.73514466489749,93.81517395377875,4.820889906445786
scan_0_01010000.vasp,32.63502957475731,28.497172954323815,6.58049734814449,0.07382552435774414,32.871135194048065,28.72888074788483,95.17797890380194,6.161458854871413
scan_0_01010101.vasp,31.65778269353254,30.038539932065675,11.523061237843308,0.18595254847286924,32.0937676337353,30.71128950057411,95.86916629722474,14.32274720768475
scan_0_01011010.vasp,32.291142560189996,29.25160024802463,0.669403671944508,0.008075823354289469,32.29217208246328,29.25861405111135,91.87862033604426,2.291800426413632
scan_0_01011111.vasp,33.10670667294815,28.016763826895698,6.280491006036954,0.1705854214405349,33.28922908223757,28.458359626804963,95.48738277387187,6.279260775027823
scan_0_10100000.vasp,32.66580620758697,28.34031838274771,6.3965534818780725,0.02533899235078252,32.86738301147696,28.589855574685288,93.5696759308442,5.559034913860064
scan_0_10100101.vasp,32.08611636069551,28.342733115543126,0.6683557353416916,0.04443358860561375,32.08614403044504,28.348758254496147,91.01891194647952,0.5760496169629786
scan_0_10101010.vasp,31.700799025307077,30.010919568870293,11.451879778469163,0.0627113672223345,32.25826647119848,30.781816428223834,96.05138459618333,14.245536786388449
scan_0_10101111.vasp,33.152006929143425,27.95205074226442,6.378815510150787,0.11821067937225394,33.33068059012538,28.397857305576025,93.19688474046266,5.560938151419234
scan_0_11110000.vasp,31.752841438801227,26.788871754258196,1.0641527061023055,0.05171810420853262,31.750712773377245,26.786467306963175,93.8638335887425,4.809069943770224
scan_0_11110101.vasp,32.90080148101751,28.45954386184235,6.3037258465613775,0.19856637033760194,33.09092126228714,28.662849381364595,93.26047142193072,5.789486186272477
scan_0_11111010.vasp,33.1113201019071,27.62642831304234,6.726770727797373,0.02344720318887994,33.32099785886072,27.741856849989347,95.31642069683801,6.0797340286790185
scan_0_11111111.vasp,30.558679189857685,29.575138258799,0.7073457883343792,0.5806658306323982,30.56369020032784,29.582868606792943,92.3456810180778,2.594175044863329
scan_1_00000000.vasp,33.43967159842967,31.40740742343084,14.728631396718725,13.181047348144887,36.217111413511844,33.815427934987326,92.50357807576471,2.62071859451171
scan_1_00000101.vasp,43.025015357069776,18.303567860041312,15.987104748466464,3.2086429592374657,42.864857324594055,18.93137755343855,97.3129808928033,19.01787191486758
scan_1_00001010.vasp,42.94309796740038,18.261356301256427,16.366169443564303,3.564127269888729,42.80371303809375,18.94146028740647,96.09141016817465,17.431042336421807
scan_1_00001111.vasp,42.70456735418975,15.16371792892744,15.268854896913098,0.15247309779235252,42.7021674554187,15.156522024440505,97.0753853805928,35.01650971896375
scan_1_01010000.vasp,43.013944820947046,17.78902486632012,16.29829880969166,0.9541168560162419,42.87960267150078,18.87382017554347,96.20475037240195,17.78856324786625
scan_1_01010101.vasp,35.44274697823528,32.096619779676445,17.357233873756854,0.08337931040276203,35.7459477293674,32.517025704623165,96.68139710749554,12.502689977605565
scan_1_01011010.vasp,39.39064600930067,19.78719708830593,15.655261820270653,0.18058305672076358,39.39099835882067,19.82602770863221,96.93917868924504,19.29775375408882
scan_1_01011111.vasp,43.093729530098614,18.52739982533228,17.747090316529523,2.591012268635069,42.97066663388594,19.065304387697722,97.28713472444117,23.96732127747995
scan_1_10100000.vasp,42.79912459086802,17.73295196876569,16.059696700967322,1.7436924179035884,42.71442365415632,18.850378397942762,97.19116591537531,18.805017089743252
scan_1_10100101.vasp,39.15047608213209,19.771329061497255,15.193040328058942,0.10978326801674143,39.150607368183074,19.79706303951727,92.47129488305313,5.741240410778756
scan_1_10101010.vasp,35.4705438015734,32.11932929961458,17.46546806573761,0.2374906005299522,35.81589182221626,32.52261913838959,96.86936407402109,13.11848490968204
scan_1_10101111.vasp,42.80525996198736,18.984934700614758,17.378173393187268,2.471287705836801,42.67778430627939,19.459676667205258,94.90630196309888,12.019825431869299
scan_1_11110000.vasp,42.78134576141363,14.907976901938412,15.188719069236754,0.16420145768066163,42.777792456282555,14.898368454200522,97.07340821121736,35.226801543821026
scan_1_11110101.vasp,43.13515099977329,18.54614390686129,16.730222680090918,0.025218013430873043,42.91336629013654,19.48470132375138,94.97757358802343,12.357799643863082
scan_1_11111010.vasp,43.28256806303327,18.608115236685194,16.905342937148987,0.11604132968776071,43.044377974620545,19.510853233221866,97.2922340999216,22.75957585329674
scan_1_11111111.vasp,33.29696517721871,32.050945703677456,14.311707073041674,12.272502623098745,35.9378582357248,34.10026183520205,93.72616967031236,5.500807442818022
scan_rVV10_0_00000000.vasp,31.190827492830124,29.92755642153307,1.2557259177209517,0.04212977687083708,31.190853233809065,29.951573290595917,92.38342167110615,2.1988249695149737
scan_rVV10_0_00000101.vasp,33.70107604425502,28.11816121372081,5.912152958894694,0.12760417115026712,33.90806501377941,28.49988457681914,93.22433684308464,4.5529786269478105
scan_rVV10_0_00001010.vasp,33.45371839906724,28.10268748159376,6.283940579988268,0.003468919833920836,33.726416618245366,28.479237640124552,94.47562882873827,5.300647502802959
scan_rVV10_0_00001111.vasp,31.650622079635156,27.20265027052315,1.3791707967498894,0.01326653781492837,31.67628600020774,27.20128769849157,92.73960870096485,2.5114893461072376
scan_rVV10_0_01010000.vasp,33.73626490783215,28.172805039602935,7.541284244158078,0.15865561267656858,33.96363708407799,28.265560713752336,94.47111828563402,5.044968003583356
scan_rVV10_0_01010101.vasp,32.93767419893942,30.593936039630393,11.00835973615338,0.2544021527243103,32.54017348553921,31.762089099837596,94.9604070539333,12.279231475618628
scan_rVV10_0_01011010.vasp,33.37755215425045,29.56952866198077,1.249830857728199,0.2448865760848662,33.378852125143055,29.571377048406077,91.38589460808697,1.2399611136946105
scan_rVV10_0_01011111.vasp,33.58268128987521,27.797409969919386,6.755268931816602,0.16671191330533475,33.763560737877555,28.119596426690123,93.47917014195063,3.4925818698029034
scan_rVV10_0_10100000.vasp,33.68889393930829,28.421609532057715,7.346730758487894,0.07381391490937972,33.83565222014161,28.526032764045368,93.29515792263467,4.7209073182289
scan_rVV10_0_10100101.vasp,33.36502597453051,29.82649375404347,0.7353832833841523,0.4078038983595036,33.36724771667795,29.83074844857842,91.34785700800822,0.9283686579583784
scan_rVV10_0_10101010.vasp,32.64979459324988,30.648580747960295,10.728785884294751,0.07164915632137081,32.35473009167933,31.737057914290915,95.1003094833842,11.992723181764381
scan_rVV10_0_10101111.vasp,33.66750831838178,27.640124977283563,6.672931723571537,0.1836471629941343,33.83680315650594,27.979946984570375,92.42316166523953,4.072626636811417
scan_rVV10_0_11110000.vasp,31.67651835587813,27.126581120322044,1.5901277884689478,0.04392689635548663,31.710709872670407,27.124927899120962,92.78153636775185,2.5334334397117257
scan_rVV10_0_11110101.vasp,33.73422631957169,28.020325042732225,6.777689408912607,0.03636542771781137,33.89058459973623,28.09386944054509,92.36440238087381,3.806618975993079
scan_rVV10_0_11111010.vasp,33.478468225104365,28.137684048051852,6.74032862404033,0.07281077948286452,33.653384329007196,28.226163883379513,93.44403439961069,3.3071862853289464
scan_rVV10_0_11111111.vasp,31.06536497485166,29.934809891076924,1.6983032320010238,0.3672812386109854,31.067330756526815,29.978712433505677,90.92847241213667,0.7466629433668991
scan_rVV10_1_00000000.vasp,34.06131587427396,31.443838213270027,16.29317949290217,13.456300036943787,37.36230394640191,33.946520864237954,91.72351964753722,1.7397044548651435
scan_rVV10_1_00000101.vasp,43.4192761816459,17.75539004244979,18.8703437474978,4.061087920694831,43.25637752485409,18.21716574447771,99.24417851518312,23.647795408752145
scan_rVV10_1_00001010.vasp,43.6874096220393,17.70920916399976,18.5334470269124,3.810602752719035,43.52455051290147,18.333067200288355,97.77600133618253,19.813793274601906
scan_rVV10_1_00001111.vasp,44.00503870484428,15.150232060194298,17.168806246901653,0.02167509547012969,44.002749831040774,15.143287880449094,97.57614586545469,36.70025128733577
scan_rVV10_1_01010000.vasp,43.71416461827522,17.57029658193818,18.95704836255561,1.7932016826189567,43.60845194029159,18.610008749269213,97.79097213016846,20.357964298853936
scan_rVV10_1_01010101.vasp,36.69197377442879,32.949923788135465,18.611167165410762,2.3422216248715984,36.97138587093332,34.07421022167074,98.92400589816822,19.57437171422699
scan_rVV10_1_01011010.vasp,39.247224838903406,19.061327980112537,16.489513998906574,0.5303640612783056,39.25027875989079,19.083551533917216,97.90273595306073,24.55431667700775
scan_rVV10_1_01011111.vasp,44.222450144408185,18.327343403408094,18.993667129585674,2.2342141844111154,44.035393311103604,18.83104331633743,98.66783956924736,28.731150751336898
scan_rVV10_1_10100000.vasp,43.76218070031308,17.41353542736462,18.804678252752154,1.8679603107879927,43.66214898856282,18.486502380262692,99.23426446938687,23.41147369032441
scan_rVV10_1_10100101.vasp,39.113106859524635,18.52903657206724,16.459564878635007,0.6649758150194884,39.1179294729902,18.56022803493454,93.62741910512494,7.458043897785132
scan_rVV10_1_10101010.vasp,37.26048674050284,32.34427195510156,19.194875707321245,2.749473955906467,37.79507260301756,34.56911378148888,100.17010691418696,23.350463587674543
scan_rVV10_1_10101111.vasp,43.87534693015209,18.1243692116104,18.67885471653409,2.11225704409091,43.68131864645309,18.654580995551214,94.88701626788894,11.983494289516697
scan_rVV10_1_11110000.vasp,43.63237056523363,15.14269435882153,17.126923153212232,0.058963909049339236,43.63027544559898,15.136601604316184,97.74590452778581,36.608372764035515
scan_rVV10_1_11110101.vasp,43.67540653742043,18.515562402814027,19.334027693614956,0.9363718402505015,43.352856257366625,19.365851585363345,94.46446598957436,10.229573129491952
scan_rVV10_1_11111010.vasp,43.969203542716116,18.73723393690156,19.346103120205612,1.2561085809198858,43.6230631035142,19.668634380997588,99.0407626738525,27.80289850412859
scan_rVV10_1_11111111.vasp,33.68869481969401,31.890978509027008,16.11942725457908,12.57686927861235,36.96344348556056,34.05234652754041,93.8261151237771,6.193946552539927
